source_file,relative,line_start,line_end,original_text,file_sha256,item_id,event_id,reviewer,verdict,historical_claim,historical_evidence_scope,current_evidence,reason,recommendation
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7020,7020,- [WARNING] duplicates: Pages may be duplicates (similarity: 83%): themes\半导体国产替代\wiki\市场与需求.md <-> themes\半导体国产替代\wiki\设备国产化.md,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7348,WIKI-LEGACY-EVENT-1018,history_filing,historical_only,- [WARNING] duplicates: Pages may be duplicates (similarity: 83%): themes\半导体国产替代\wiki\市场与需求.md <-> themes\半导体国产替代\wiki\设备国产化.md,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7021,7021,- [WARNING] duplicates: Pages may be duplicates (similarity: 84%): themes\半导体国产替代\wiki\市场与需求.md <-> themes\半导体国产替代\wiki\资本投入.md,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7349,WIKI-LEGACY-EVENT-1018,history_filing,historical_only,- [WARNING] duplicates: Pages may be duplicates (similarity: 84%): themes\半导体国产替代\wiki\市场与需求.md <-> themes\半导体国产替代\wiki\资本投入.md,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7022,7022,- [WARNING] duplicates: Pages may be duplicates (similarity: 85%): themes\半导体国产替代\wiki\设备国产化.md <-> themes\半导体国产替代\wiki\资本投入.md,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7350,WIKI-LEGACY-EVENT-1018,history_filing,historical_only,- [WARNING] duplicates: Pages may be duplicates (similarity: 85%): themes\半导体国产替代\wiki\设备国产化.md <-> themes\半导体国产替代\wiki\资本投入.md,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7023,7023,- [WARNING] duplicates: Pages may be duplicates (similarity: 85%): themes\高端制造\wiki\技术突破.md <-> themes\高端制造\wiki\政策支持.md,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7351,WIKI-LEGACY-EVENT-1018,history_filing,historical_only,- [WARNING] duplicates: Pages may be duplicates (similarity: 85%): themes\高端制造\wiki\技术突破.md <-> themes\高端制造\wiki\政策支持.md,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7024,7024,"- [ERROR] frontmatter: Missing required fields: title, entity, type, last_updated, sources_count, tags",4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7352,WIKI-LEGACY-EVENT-1018,history_filing,historical_only,"- [ERROR] frontmatter: Missing required fields: title, entity, type, last_updated, sources_count, tags",原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7025,7025,"- [ERROR] frontmatter: Missing required fields: title, entity, type, last_updated, sources_count, tags",4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7353,WIKI-LEGACY-EVENT-1018,history_filing,historical_only,"- [ERROR] frontmatter: Missing required fields: title, entity, type, last_updated, sources_count, tags",原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7026,7026,"- [ERROR] frontmatter: Missing required fields: title, entity, type, last_updated, sources_count, tags",4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7354,WIKI-LEGACY-EVENT-1018,history_filing,historical_only,"- [ERROR] frontmatter: Missing required fields: title, entity, type, last_updated, sources_count, tags",原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7028,7028,"## [2026-04-22 20:28] lint | 问题清单演化: 2 陈旧, 441 未回答, 114 文件更新",4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7355,WIKI-LEGACY-EVENT-1019,history_filing,historical_only,"## [2026-04-22 20:28] lint | 问题清单演化: 2 陈旧, 441 未回答, 114 文件更新",原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,all 22 numeric lints independently count ERROR/WARNING detail rows; specific broken_link/config/frontmatter/cross_refs archetypes reviewed,"Each event severity totals and every detail line retained; zero error only means this linter scope. Missing/broken links, generic-name discovery and candidate contradictions do not validate financial truth. Details omit INFO and often exact page context.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7030,7030,## [2026-04-22 22:37] collect_news | scheduler采集 3 篇新文章,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7356,WIKI-LEGACY-EVENT-1020,history_filing,historical_only,## [2026-04-22 22:37] collect_news | scheduler采集 3 篇新文章,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,22 scheduler sum checks; remaining five older aggregate-only receipts,"Per-company sums match all scheduler collection headers; counts/duplicates do not prove correct identity, relevance, persistence or downstream use; no URL/hash manifest in this telemetry.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7031,7031,- 北方华创: +3,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7357,WIKI-LEGACY-EVENT-1020,history_filing,historical_only,- 北方华创: +3,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,22 scheduler sum checks; remaining five older aggregate-only receipts,"Per-company sums match all scheduler collection headers; counts/duplicates do not prove correct identity, relevance, persistence or downstream use; no URL/hash manifest in this telemetry.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7033,7033,## [2026-04-22 22:37] collect_news | scheduler采集 2 篇新文章,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7358,WIKI-LEGACY-EVENT-1021,history_filing,historical_only,## [2026-04-22 22:37] collect_news | scheduler采集 2 篇新文章,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,22 scheduler sum checks; remaining five older aggregate-only receipts,"Per-company sums match all scheduler collection headers; counts/duplicates do not prove correct identity, relevance, persistence or downstream use; no URL/hash manifest in this telemetry.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7034,7034,- 中芯国际: +2,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7359,WIKI-LEGACY-EVENT-1021,history_filing,historical_only,- 中芯国际: +2,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,22 scheduler sum checks; remaining five older aggregate-only receipts,"Per-company sums match all scheduler collection headers; counts/duplicates do not prove correct identity, relevance, persistence or downstream use; no URL/hash manifest in this telemetry.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7036,7036,## [2026-04-22 22:37] collect_news | scheduler采集 4 篇新文章,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7360,WIKI-LEGACY-EVENT-1022,history_filing,historical_only,## [2026-04-22 22:37] collect_news | scheduler采集 4 篇新文章,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,22 scheduler sum checks; remaining five older aggregate-only receipts,"Per-company sums match all scheduler collection headers; counts/duplicates do not prove correct identity, relevance, persistence or downstream use; no URL/hash manifest in this telemetry.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7037,7037,- 中科曙光: +4,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7361,WIKI-LEGACY-EVENT-1022,history_filing,historical_only,- 中科曙光: +4,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,22 scheduler sum checks; remaining five older aggregate-only receipts,"Per-company sums match all scheduler collection headers; counts/duplicates do not prove correct identity, relevance, persistence or downstream use; no URL/hash manifest in this telemetry.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7039,7039,## [2026-04-22 22:37] collect_news | scheduler采集 5 篇新文章,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7362,WIKI-LEGACY-EVENT-1023,history_filing,historical_only,## [2026-04-22 22:37] collect_news | scheduler采集 5 篇新文章,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,22 scheduler sum checks; remaining five older aggregate-only receipts,"Per-company sums match all scheduler collection headers; counts/duplicates do not prove correct identity, relevance, persistence or downstream use; no URL/hash manifest in this telemetry.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7040,7040,- 南大光电: +5,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7363,WIKI-LEGACY-EVENT-1023,history_filing,historical_only,- 南大光电: +5,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,22 scheduler sum checks; remaining five older aggregate-only receipts,"Per-company sums match all scheduler collection headers; counts/duplicates do not prove correct identity, relevance, persistence or downstream use; no URL/hash manifest in this telemetry.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7042,7042,## [2026-04-22 22:37] collect_news | scheduler采集 1 篇新文章,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7364,WIKI-LEGACY-EVENT-1024,history_filing,historical_only,## [2026-04-22 22:37] collect_news | scheduler采集 1 篇新文章,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,22 scheduler sum checks; remaining five older aggregate-only receipts,"Per-company sums match all scheduler collection headers; counts/duplicates do not prove correct identity, relevance, persistence or downstream use; no URL/hash manifest in this telemetry.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7043,7043,- 寒武纪: +1,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7365,WIKI-LEGACY-EVENT-1024,history_filing,historical_only,- 寒武纪: +1,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,22 scheduler sum checks; remaining five older aggregate-only receipts,"Per-company sums match all scheduler collection headers; counts/duplicates do not prove correct identity, relevance, persistence or downstream use; no URL/hash manifest in this telemetry.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7045,7045,## [2026-04-22 22:37] collect_news | scheduler采集 3 篇新文章,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7366,WIKI-LEGACY-EVENT-1025,history_filing,historical_only,## [2026-04-22 22:37] collect_news | scheduler采集 3 篇新文章,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,22 scheduler sum checks; remaining five older aggregate-only receipts,"Per-company sums match all scheduler collection headers; counts/duplicates do not prove correct identity, relevance, persistence or downstream use; no URL/hash manifest in this telemetry.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7046,7046,- 中微公司: +3,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7367,WIKI-LEGACY-EVENT-1025,history_filing,historical_only,- 中微公司: +3,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,22 scheduler sum checks; remaining five older aggregate-only receipts,"Per-company sums match all scheduler collection headers; counts/duplicates do not prove correct identity, relevance, persistence or downstream use; no URL/hash manifest in this telemetry.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7048,7048,## [2026-04-22 22:37] collect_news | scheduler采集 4 篇新文章,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7368,WIKI-LEGACY-EVENT-1026,history_filing,historical_only,## [2026-04-22 22:37] collect_news | scheduler采集 4 篇新文章,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,22 scheduler sum checks; remaining five older aggregate-only receipts,"Per-company sums match all scheduler collection headers; counts/duplicates do not prove correct identity, relevance, persistence or downstream use; no URL/hash manifest in this telemetry.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7049,7049,- 天孚通信: +4,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7369,WIKI-LEGACY-EVENT-1026,history_filing,historical_only,- 天孚通信: +4,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,22 scheduler sum checks; remaining five older aggregate-only receipts,"Per-company sums match all scheduler collection headers; counts/duplicates do not prove correct identity, relevance, persistence or downstream use; no URL/hash manifest in this telemetry.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7051,7051,## [2026-04-22 22:37] collect_news | scheduler采集 1 篇新文章,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7370,WIKI-LEGACY-EVENT-1027,history_filing,historical_only,## [2026-04-22 22:37] collect_news | scheduler采集 1 篇新文章,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,22 scheduler sum checks; remaining five older aggregate-only receipts,"Per-company sums match all scheduler collection headers; counts/duplicates do not prove correct identity, relevance, persistence or downstream use; no URL/hash manifest in this telemetry.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7052,7052,- 中际旭创: +1,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7371,WIKI-LEGACY-EVENT-1027,history_filing,historical_only,- 中际旭创: +1,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,22 scheduler sum checks; remaining five older aggregate-only receipts,"Per-company sums match all scheduler collection headers; counts/duplicates do not prove correct identity, relevance, persistence or downstream use; no URL/hash manifest in this telemetry.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7054,7054,## [2026-04-22 22:37] collect_news | scheduler采集 1 篇新文章,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7372,WIKI-LEGACY-EVENT-1028,history_filing,historical_only,## [2026-04-22 22:37] collect_news | scheduler采集 1 篇新文章,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,22 scheduler sum checks; remaining five older aggregate-only receipts,"Per-company sums match all scheduler collection headers; counts/duplicates do not prove correct identity, relevance, persistence or downstream use; no URL/hash manifest in this telemetry.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7055,7055,- 光迅科技: +1,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7373,WIKI-LEGACY-EVENT-1028,history_filing,historical_only,- 光迅科技: +1,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,22 scheduler sum checks; remaining five older aggregate-only receipts,"Per-company sums match all scheduler collection headers; counts/duplicates do not prove correct identity, relevance, persistence or downstream use; no URL/hash manifest in this telemetry.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7057,7057,## [2026-04-22 22:37] collect_news | scheduler采集 1 篇新文章,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7374,WIKI-LEGACY-EVENT-1029,history_filing,historical_only,## [2026-04-22 22:37] collect_news | scheduler采集 1 篇新文章,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,22 scheduler sum checks; remaining five older aggregate-only receipts,"Per-company sums match all scheduler collection headers; counts/duplicates do not prove correct identity, relevance, persistence or downstream use; no URL/hash manifest in this telemetry.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7058,7058,- 太辰光: +1,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7375,WIKI-LEGACY-EVENT-1029,history_filing,historical_only,- 太辰光: +1,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,22 scheduler sum checks; remaining five older aggregate-only receipts,"Per-company sums match all scheduler collection headers; counts/duplicates do not prove correct identity, relevance, persistence or downstream use; no URL/hash manifest in this telemetry.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7060,7060,## [2026-04-22 22:37] collect_news | scheduler采集 4 篇新文章,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7376,WIKI-LEGACY-EVENT-1030,history_filing,historical_only,## [2026-04-22 22:37] collect_news | scheduler采集 4 篇新文章,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,22 scheduler sum checks; remaining five older aggregate-only receipts,"Per-company sums match all scheduler collection headers; counts/duplicates do not prove correct identity, relevance, persistence or downstream use; no URL/hash manifest in this telemetry.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7061,7061,- 华大九天: +4,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7377,WIKI-LEGACY-EVENT-1030,history_filing,historical_only,- 华大九天: +4,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,22 scheduler sum checks; remaining five older aggregate-only receipts,"Per-company sums match all scheduler collection headers; counts/duplicates do not prove correct identity, relevance, persistence or downstream use; no URL/hash manifest in this telemetry.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7063,7063,## [2026-04-22 22:37] collect_news | scheduler采集 5 篇新文章,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7378,WIKI-LEGACY-EVENT-1031,history_filing,historical_only,## [2026-04-22 22:37] collect_news | scheduler采集 5 篇新文章,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,22 scheduler sum checks; remaining five older aggregate-only receipts,"Per-company sums match all scheduler collection headers; counts/duplicates do not prove correct identity, relevance, persistence or downstream use; no URL/hash manifest in this telemetry.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7064,7064,- 华特气体: +5,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7379,WIKI-LEGACY-EVENT-1031,history_filing,historical_only,- 华特气体: +5,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,22 scheduler sum checks; remaining five older aggregate-only receipts,"Per-company sums match all scheduler collection headers; counts/duplicates do not prove correct identity, relevance, persistence or downstream use; no URL/hash manifest in this telemetry.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7066,7066,## [2026-04-22 22:37] collect_news | scheduler采集 2 篇新文章,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7380,WIKI-LEGACY-EVENT-1032,history_filing,historical_only,## [2026-04-22 22:37] collect_news | scheduler采集 2 篇新文章,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,22 scheduler sum checks; remaining five older aggregate-only receipts,"Per-company sums match all scheduler collection headers; counts/duplicates do not prove correct identity, relevance, persistence or downstream use; no URL/hash manifest in this telemetry.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7067,7067,- 宁德时代: +2,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7381,WIKI-LEGACY-EVENT-1032,history_filing,historical_only,- 宁德时代: +2,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,22 scheduler sum checks; remaining five older aggregate-only receipts,"Per-company sums match all scheduler collection headers; counts/duplicates do not prove correct identity, relevance, persistence or downstream use; no URL/hash manifest in this telemetry.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7069,7069,## [2026-04-22 22:37] collect_news | scheduler采集 6 篇新文章,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7382,WIKI-LEGACY-EVENT-1033,history_filing,historical_only,## [2026-04-22 22:37] collect_news | scheduler采集 6 篇新文章,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,22 scheduler sum checks; remaining five older aggregate-only receipts,"Per-company sums match all scheduler collection headers; counts/duplicates do not prove correct identity, relevance, persistence or downstream use; no URL/hash manifest in this telemetry.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
C:\Users\郑曾波\Projects\company-wiki\log_2026-04-23.md,log_2026-04-23.md,7070,7070,- 东方电缆: +6,4594a6fda02b7032ef8977b55143afa1357a3be87ad604bead31ed66c5767a2c,WIKI-LEGACY-BIZ-7383,WIKI-LEGACY-EVENT-1033,history_filing,historical_only,- 东方电缆: +6,原事件工程遥测和证据充足性；重复同文本逐版本保留，未逐个复核投资事实,22 scheduler sum checks; remaining five older aggregate-only receipts,"Per-company sums match all scheduler collection headers; counts/duplicates do not prove correct identity, relevance, persistence or downstream use; no URL/hash manifest in this telemetry.",用run/source/code/config hash与机器状态链接真实消费结果，区分fixture日志；旧投资writer不恢复
