source_file,relative,line_start,line_end,original_text,file_sha256,canonical,canonical_line_start,canonical_line_end,mapping,item_id,reviewer,verdict,reason,current_evidence,canonical_semantic_review,recommendation
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,797,797,| CLI | success stdout 单 JSON；failure typed stderr/nonzero | 日志污染 stdout、error_code 缺失 |,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,2399,2399,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0742,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0498', 'verdict': 'insufficient_evidence', 'reason': 'CW27此原文是明确可执行的规划合同；不能把某些focused tests/单BYD成功作为本条所需场景全部已验收。逐条最终实际范围见2433–2455。', 'current_evidence': 'task_plan:1893–1901,2391–2406；2433–2455实际完成与遗留'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,798,798,"| E2E contract | 3 cases `[false,true,true]` | 5-case/all-false 冒充 official |",962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,2400,2400,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0743,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0499', 'verdict': 'insufficient_evidence', 'reason': 'CW27此原文是明确可执行的规划合同；不能把某些focused tests/单BYD成功作为本条所需场景全部已验收。逐条最终实际范围见2433–2455。', 'current_evidence': 'task_plan:1893–1901,2391–2406；2433–2455实际完成与遗留'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,799,799,| E2E runner | `main && compare` | main failed 但目录旧文件使 exit0 |,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,2401,2401,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0744,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0500', 'verdict': 'insufficient_evidence', 'reason': 'CW27此原文是明确可执行的规划合同；不能把某些focused tests/单BYD成功作为本条所需场景全部已验收。逐条最终实际范围见2433–2455。', 'current_evidence': 'task_plan:1893–1901,2391–2406；2433–2455实际完成与遗留'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,800,800,| Staging | caller allocated、PDF/SHA valid | 写外部目录或残留 partial |,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,2402,2402,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0745,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0501', 'verdict': 'insufficient_evidence', 'reason': 'CW27此原文是明确可执行的规划合同；不能把某些focused tests/单BYD成功作为本条所需场景全部已验收。逐条最终实际范围见2433–2455。', 'current_evidence': 'task_plan:1893–1901,2391–2406；2433–2455实际完成与遗留'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,801,801,| Canonical | existing writer、raw+sidecar+catalog | StockInfo 直接写 company raw |,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,2403,2403,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0746,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0502', 'verdict': 'insufficient_evidence', 'reason': 'CW27此原文是明确可执行的规划合同；不能把某些focused tests/单BYD成功作为本条所需场景全部已验收。逐条最终实际范围见2433–2455。', 'current_evidence': 'task_plan:1893–1901,2391–2406；2433–2455实际完成与遗留'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,802,802,| Reuse | second run 0 adapter calls | 重复下载或新增 raw |,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,2404,2404,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0747,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0503', 'verdict': 'insufficient_evidence', 'reason': 'CW27此原文是明确可执行的规划合同；不能把某些focused tests/单BYD成功作为本条所需场景全部已验收。逐条最终实际范围见2433–2455。', 'current_evidence': 'task_plan:1893–1901,2391–2406；2433–2455实际完成与遗留'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,803,803,| Real canary | 3/3 companies PASS | 任一失败/跳过/用 mock 代替 |,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,2405,2405,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0748,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0504', 'verdict': 'insufficient_evidence', 'reason': 'CW27此原文是明确可执行的规划合同；不能把某些focused tests/单BYD成功作为本条所需场景全部已验收。逐条最终实际范围见2433–2455。', 'current_evidence': 'task_plan:1893–1901,2391–2406；2433–2455实际完成与遗留'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,804,804,| Repo boundary | Dayu/original repo/raw zero unauthorized change | 任一越界 diff/删除 |,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,2406,2406,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0749,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0505', 'verdict': 'insufficient_evidence', 'reason': 'CW27此原文是明确可执行的规划合同；不能把某些focused tests/单BYD成功作为本条所需场景全部已验收。逐条最终实际范围见2433–2455。', 'current_evidence': 'task_plan:1893–1901,2391–2406；2433–2455实际完成与遗留'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,806,806,#### 16. 预置错误/停手表,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,2408,2408,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0750,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,[],以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,808,808,| 错误或现场状态 | 第一次处理 | 第二次处理 | 第三次/停手 |,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,2410,2410,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0751,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0506', 'verdict': 'historical_only', 'reason': '旧预置停手表只是风险设计，后续是否执行需操作收据，不能视为当前事故或已运行。', 'current_evidence': '原文预置标题'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,810,810,| 巨潮 DNS/HTTPS 不可达 | 记录 structured preflight | 换独立只读 probe，不改代码 | 保持 blocked_upstream，请用户等待；不得跑下载 |,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,2412,2412,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0752,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0507', 'verdict': 'historical_only', 'reason': '旧预置停手表只是风险设计，后续是否执行需操作收据，不能视为当前事故或已运行。', 'current_evidence': '原文预置标题'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,811,811,| API schema 与记忆不一致 | 以真实 response 为准更新 RED fixture | 核对第二家公司 response | 仍不稳定则停止 API 实现，不猜字段 |,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,2413,2413,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0753,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0508', 'verdict': 'historical_only', 'reason': '旧预置停手表只是风险设计，后续是否执行需操作收据，不能视为当前事故或已运行。', 'current_evidence': '原文预置标题'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,812,812,| multiple full candidates | 保持 ambiguous，记录 titles/IDs | 检查是否仅摘要过滤遗漏 | 仍 multiple 则停；另立 amended/as-of 选择合同 |,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,2414,2414,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0754,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0509', 'verdict': 'historical_only', 'reason': '旧预置停手表只是风险设计，后续是否执行需操作收据，不能视为当前事故或已运行。', 'current_evidence': '原文预置标题'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,813,813,| external dirty overlap | 生成 hunk-level diff/hash | 只做不覆盖的增量补丁 | 无法隔离则停并请用户决定 |,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,2415,2415,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0755,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0510', 'verdict': 'historical_only', 'reason': '旧预置停手表只是风险设计，后续是否执行需操作收据，不能视为当前事故或已运行。', 'current_evidence': '原文预置标题'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,814,814,| full suite unrelated failure | 复现并分类 | 用 clean test selection 证明边界 | 仍失败则 Phase 7 blocked，不擅自修复 |,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,2416,2416,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0756,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0511', 'verdict': 'historical_only', 'reason': '旧预置停手表只是风险设计，后续是否执行需操作收据，不能视为当前事故或已运行。', 'current_evidence': '原文预置标题'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,815,815,| real PDF 已在 catalog 但质量不合格 | resolver fail closed | 记录 size/URL/provenance 缺陷 | 不当作 reuse，不手工修 catalog |,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,2417,2417,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0757,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0512', 'verdict': 'historical_only', 'reason': '旧预置停手表只是风险设计，后续是否执行需操作收据，不能视为当前事故或已运行。', 'current_evidence': '原文预置标题'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,816,816,| E2E 旧文件导致假通过 | 清理器合同/本轮 manifest 判断 | 独立 temp result dir | 仍无法区分则停止，不接受结果 |,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,2418,2418,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0758,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0513', 'verdict': 'historical_only', 'reason': '旧预置停手表只是风险设计，后续是否执行需操作收据，不能视为当前事故或已运行。', 'current_evidence': '原文预置标题'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,818,818,## 7. 通用 Work Unit 模板（每个新任务必须复制）,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,2420,2420,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0759,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,[],以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,820,820,#### 17. Recovered Insert: 2026-07-24 Implementation Status and Result,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,2422,2422,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0760,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,[],以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,824,824,**2026-07-24 实施授权：** 用户明确要求恢复原始设计，并特别要求同步修复 config、expected 目录和 test_results 保留子集。当前唯一目标仓为 `C:\Users\郑曾波\Projects\StockInfoDLSimple\v2-clean-rewrite`；`C:\Users\郑曾波\Projects\StockInfoDownloader` 继续只读作为原始三案例/文件 hash 参考。,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,2426,2426,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0761,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0515', 'verdict': 'historical_only', 'reason': '7/24只完成offline original E2E恢复且保留baseline例外，状态candidate/partial本身诚实；不能把后来的总完成倒灌到当天。', 'current_evidence': '原文2428–2430'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,826,826,**2026-07-24 执行状态：** `candidate_with_preexisting_baseline_exception`。目标仓 dirty 清单、历史 3-case commit、五份 PDF SHA 和只读 reference 均已冻结；本 WU 未修改既有 dirty 的 downloader/adapter/main 文件。全量检查后来确认一个本轮前已存在的非网络 baseline failure：`TestVerifyDownloads.test_no_files_downloaded` 与 dirty `src/downloader.py` 的当前实现不一致。该项未被掩盖或顺手修改；用户对 E2E 恢复的明确指令只作为 CW-2.27B 的窄范围实施授权，不授权进入 Phase 2+。,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,2428,2428,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0762,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0516', 'verdict': 'historical_only', 'reason': '7/24只完成offline original E2E恢复且保留baseline例外，状态candidate/partial本身诚实；不能把后来的总完成倒灌到当天。', 'current_evidence': '原文2428–2430'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,828,828,"**2026-07-24 执行结果：** `completed_offline`。新合同首轮 `12 failed`，最终 targeted `39 passed`；official config 精确恢复 3 cases `[false,true,true]`；official expected=3 PDFs，extended expected=2 PDFs，test_results=1 retained false-case，所有 frozen SHA 一致。真实 `_download_single_link` skip 分支断言 browser 零调用；expected validation 零写入；runner 的 false-main/true-compare 实际 exit=1。非网络大回归为 `145 passed / 1 deselected`；真实 official E2E 仍按 Phase 8 网络门禁未运行。Phase 2+ 保持 `pending`。",962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,2430,2430,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0763,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0517', 'verdict': 'historical_only', 'reason': '7/24只完成offline original E2E恢复且保留baseline例外，状态candidate/partial本身诚实；不能把后来的总完成倒灌到当天。', 'current_evidence': '原文2428–2430'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,830,830,## Recovery E: CW-2.24 Original Text (Adjacent Anchor),962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,2464,2464,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0764,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,[],以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,831,831,## CW-2.24（来源复用与下载整合生产收口）— 状态：completed,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,2465,2465,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0765,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0544', 'verdict': 'insufficient_evidence', 'reason': 'CW24成果可分局部实现，但完成态与后文未交付adapter/未发生下载canary矛盾；40/618绿不是生产全目标闭合。', 'current_evidence': 'task_plan:2672,2678,2707–2725,2744'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,833,834,"**完成时间：** 2026-07-21
**关键成果：**",962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,2467,2468,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0766,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0545', 'verdict': 'insufficient_evidence', 'reason': 'CW24成果可分局部实现，但完成态与后文未交付adapter/未发生下载canary矛盾；40/618绿不是生产全目标闭合。', 'current_evidence': 'task_plan:2672,2678,2707–2725,2744'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
C:\Users\郑曾波\Projects\company-wiki\task_plan_cw_recovery_20260725.md,task_plan_cw_recovery_20260725.md,835,835,- 分类信任顺序重构（scanner.py）：sidecar > 点评 > form_type > 半年 > 季 > 年,962a8d0a78b1fafdb2b6a529a21a03da5daf49c7725433bf8cb8126adafe168d,task_plan.md,2469,2469,"exact text block within >=3-line exact run; same semantic text, retain source version identifier",WIKI-LEGACY-RECOVERY-0767,history_filing,historical_only,逐块同文本映射至已全文独立审查的根原文；保留本恢复版本hash/行号/原状态，不把后继完成倒灌到旧版本。共同内容的证据范围/问题见canonical_semantic_review；恢复草稿已归档，不是新待办。,recovery_exact_mapping.json exact >=3line run；cw/wr逐项ledger,"[{'item_id': 'WIKI-LEGACY-CW-0546', 'verdict': 'insufficient_evidence', 'reason': 'CW24成果可分局部实现，但完成态与后文未交付adapter/未发生下载canary矛盾；40/618绿不是生产全目标闭合。', 'current_evidence': 'task_plan:2672,2678,2707–2725,2744'}]",以版本+原claim+后继supersedes追踪，勿自动同步checkbox或重写历史
