source_file,relative,line_start,line_end,original_text,file_sha256,item_id,reviewer,verdict,historical_claim,historical_evidence_scope,current_evidence,reason,recommendation,manual_semantic_range
C:\Users\郑曾波\Projects\company-wiki\task_plan_v2.md,task_plan_v2.md,73,73,"| 1.3 新增 `event_bus.py` | `scripts/event_bus.py` | 发布/订阅模式：`publish(event_type, payload)` / `subscribe(event_type, handler)` | ingest/detect/lint 都能发布事件 |",acf03f6ed32804021235c60754d5e572e59e9390e1a5c28629bd305c9b37fc42,WIKI-LEGACY-CONTEXT-0704,history_filing,superseded,"| 1.3 新增 `event_bus.py` | `scripts/event_bus.py` | 发布/订阅模式：`publish(event_type, payload)` / `subscribe(event_type, handler)` | ingest/detect/lint 都能发布事件 |",原文完整阅读；现行规范与历史上下文分开,AGENTS BOUNDARY-0；本文件closure；root archive同期删除dead modules,旧事件总线/队列/反馈/投资评估设计明确8/9cancelled/superseded；未实现不是当前应补投资功能。共同source治理义务须迁FCAP，不随方案取消自动达成。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,task_plan_v2.md:1-313
C:\Users\郑曾波\Projects\company-wiki\task_plan_v2.md,task_plan_v2.md,74,74,| 1.4 修复 `validate_entries` | `scripts/ingest_v2.py` | 验证失败时 `ingested_db.mark_failed()`，不标记为已处理；失败 3 次加入黑名单 | 垃圾文件会被重试并隔离 |,acf03f6ed32804021235c60754d5e572e59e9390e1a5c28629bd305c9b37fc42,WIKI-LEGACY-CONTEXT-0705,history_filing,superseded,| 1.4 修复 `validate_entries` | `scripts/ingest_v2.py` | 验证失败时 `ingested_db.mark_failed()`，不标记为已处理；失败 3 次加入黑名单 | 垃圾文件会被重试并隔离 |,原文完整阅读；现行规范与历史上下文分开,AGENTS BOUNDARY-0；本文件closure；root archive同期删除dead modules,旧事件总线/队列/反馈/投资评估设计明确8/9cancelled/superseded；未实现不是当前应补投资功能。共同source治理义务须迁FCAP，不随方案取消自动达成。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,task_plan_v2.md:1-313
C:\Users\郑曾波\Projects\company-wiki\task_plan_v2.md,task_plan_v2.md,75,75,"| 1.5 修复 `review_queue` | `scripts/scheduler.py` | 仅 `risk_level == ""low""` 时 `rq.approve()`；中高风险进入审核队列 | 高风险操作不自动写入 wiki |",acf03f6ed32804021235c60754d5e572e59e9390e1a5c28629bd305c9b37fc42,WIKI-LEGACY-CONTEXT-0706,history_filing,superseded,"| 1.5 修复 `review_queue` | `scripts/scheduler.py` | 仅 `risk_level == ""low""` 时 `rq.approve()`；中高风险进入审核队列 | 高风险操作不自动写入 wiki |",原文完整阅读；现行规范与历史上下文分开,AGENTS BOUNDARY-0；本文件closure；root archive同期删除dead modules,旧事件总线/队列/反馈/投资评估设计明确8/9cancelled/superseded；未实现不是当前应补投资功能。共同source治理义务须迁FCAP，不随方案取消自动达成。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,task_plan_v2.md:1-313
C:\Users\郑曾波\Projects\company-wiki\task_plan_v2.md,task_plan_v2.md,76,76,| 1.6 统一 `config.py` | 所有 `scripts/*.py` | 删除所有直接 `yaml.safe_load`，统一通过 `Config.load()` | 修改 config.yaml 一处，全局生效 |,acf03f6ed32804021235c60754d5e572e59e9390e1a5c28629bd305c9b37fc42,WIKI-LEGACY-CONTEXT-0707,history_filing,superseded,| 1.6 统一 `config.py` | 所有 `scripts/*.py` | 删除所有直接 `yaml.safe_load`，统一通过 `Config.load()` | 修改 config.yaml 一处，全局生效 |,原文完整阅读；现行规范与历史上下文分开,AGENTS BOUNDARY-0；本文件closure；root archive同期删除dead modules,旧事件总线/队列/反馈/投资评估设计明确8/9cancelled/superseded；未实现不是当前应补投资功能。共同source治理义务须迁FCAP，不随方案取消自动达成。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,task_plan_v2.md:1-313
C:\Users\郑曾波\Projects\company-wiki\task_plan_v2.md,task_plan_v2.md,77,77,| 1.7 修复 ingest 日期 bug | `scripts/ingest_v2.py` | 从文件名提取报告期（年报=12-31，半年报=06-30），不从 frontmatter | 10 个测试 PDF 日期全部正确 |,acf03f6ed32804021235c60754d5e572e59e9390e1a5c28629bd305c9b37fc42,WIKI-LEGACY-CONTEXT-0708,history_filing,superseded,| 1.7 修复 ingest 日期 bug | `scripts/ingest_v2.py` | 从文件名提取报告期（年报=12-31，半年报=06-30），不从 frontmatter | 10 个测试 PDF 日期全部正确 |,原文完整阅读；现行规范与历史上下文分开,AGENTS BOUNDARY-0；本文件closure；root archive同期删除dead modules,旧事件总线/队列/反馈/投资评估设计明确8/9cancelled/superseded；未实现不是当前应补投资功能。共同source治理义务须迁FCAP，不随方案取消自动达成。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,task_plan_v2.md:1-313
C:\Users\郑曾波\Projects\company-wiki\task_plan_v2.md,task_plan_v2.md,78,78,| 1.8 清理 log spam | `scripts/query.py` | 添加查询去重（1 小时 TTL）；测试模式不写入 log | log.md 无重复条目 |,acf03f6ed32804021235c60754d5e572e59e9390e1a5c28629bd305c9b37fc42,WIKI-LEGACY-CONTEXT-0709,history_filing,superseded,| 1.8 清理 log spam | `scripts/query.py` | 添加查询去重（1 小时 TTL）；测试模式不写入 log | log.md 无重复条目 |,原文完整阅读；现行规范与历史上下文分开,AGENTS BOUNDARY-0；本文件closure；root archive同期删除dead modules,旧事件总线/队列/反馈/投资评估设计明确8/9cancelled/superseded；未实现不是当前应补投资功能。共同source治理义务须迁FCAP，不随方案取消自动达成。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,task_plan_v2.md:1-313
C:\Users\郑曾波\Projects\company-wiki\task_plan_v2.md,task_plan_v2.md,79,79,| 1.9 接入 evolve/dashboard/lint | `scripts/scheduler.py` | 默认步骤包含 evolve/dashboard/lint；lint 自动修复 broken links | scheduler 跑完全部步骤 |,acf03f6ed32804021235c60754d5e572e59e9390e1a5c28629bd305c9b37fc42,WIKI-LEGACY-CONTEXT-0710,history_filing,superseded,| 1.9 接入 evolve/dashboard/lint | `scripts/scheduler.py` | 默认步骤包含 evolve/dashboard/lint；lint 自动修复 broken links | scheduler 跑完全部步骤 |,原文完整阅读；现行规范与历史上下文分开,AGENTS BOUNDARY-0；本文件closure；root archive同期删除dead modules,旧事件总线/队列/反馈/投资评估设计明确8/9cancelled/superseded；未实现不是当前应补投资功能。共同source治理义务须迁FCAP，不随方案取消自动达成。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,task_plan_v2.md:1-313
C:\Users\郑曾波\Projects\company-wiki\task_plan_v2.md,task_plan_v2.md,80,80,| 1.10 修复 assessment 瓶颈 | `scripts/batch_assessment.py` | 统一 `is_assessment_stale()`；每次最多处理 20 个缺失评估 | 评估覆盖率 >50% |,acf03f6ed32804021235c60754d5e572e59e9390e1a5c28629bd305c9b37fc42,WIKI-LEGACY-CONTEXT-0711,history_filing,superseded,| 1.10 修复 assessment 瓶颈 | `scripts/batch_assessment.py` | 统一 `is_assessment_stale()`；每次最多处理 20 个缺失评估 | 评估覆盖率 >50% |,原文完整阅读；现行规范与历史上下文分开,AGENTS BOUNDARY-0；本文件closure；root archive同期删除dead modules,旧事件总线/队列/反馈/投资评估设计明确8/9cancelled/superseded；未实现不是当前应补投资功能。共同source治理义务须迁FCAP，不随方案取消自动达成。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,task_plan_v2.md:1-313
C:\Users\郑曾波\Projects\company-wiki\task_plan_v2.md,task_plan_v2.md,82,82,**Phase 1 成功标准**：,acf03f6ed32804021235c60754d5e572e59e9390e1a5c28629bd305c9b37fc42,WIKI-LEGACY-CONTEXT-0712,history_filing,superseded,**Phase 1 成功标准**：,原文完整阅读；现行规范与历史上下文分开,AGENTS BOUNDARY-0；本文件closure；root archive同期删除dead modules,旧事件总线/队列/反馈/投资评估设计明确8/9cancelled/superseded；未实现不是当前应补投资功能。共同source治理义务须迁FCAP，不随方案取消自动达成。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,task_plan_v2.md:1-313
C:\Users\郑曾波\Projects\company-wiki\task_plan_v2.md,task_plan_v2.md,83,83,- [ ] 所有脚本通过 `Config.load()` 读取配置,acf03f6ed32804021235c60754d5e572e59e9390e1a5c28629bd305c9b37fc42,WIKI-LEGACY-CONTEXT-0713,history_filing,superseded,- [ ] 所有脚本通过 `Config.load()` 读取配置,原文完整阅读；现行规范与历史上下文分开,AGENTS BOUNDARY-0；本文件closure；root archive同期删除dead modules,旧事件总线/队列/反馈/投资评估设计明确8/9cancelled/superseded；未实现不是当前应补投资功能。共同source治理义务须迁FCAP，不随方案取消自动达成。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,task_plan_v2.md:1-313
C:\Users\郑曾波\Projects\company-wiki\task_plan_v2.md,task_plan_v2.md,84,84,- [ ] `state.db` 可记录 241 家公司的动态状态,acf03f6ed32804021235c60754d5e572e59e9390e1a5c28629bd305c9b37fc42,WIKI-LEGACY-CONTEXT-0714,history_filing,superseded,- [ ] `state.db` 可记录 241 家公司的动态状态,原文完整阅读；现行规范与历史上下文分开,AGENTS BOUNDARY-0；本文件closure；root archive同期删除dead modules,旧事件总线/队列/反馈/投资评估设计明确8/9cancelled/superseded；未实现不是当前应补投资功能。共同source治理义务须迁FCAP，不随方案取消自动达成。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,task_plan_v2.md:1-313
C:\Users\郑曾波\Projects\company-wiki\task_plan_v2.md,task_plan_v2.md,85,85,- [ ] `job_queue.db` 可存储任务并恢复,acf03f6ed32804021235c60754d5e572e59e9390e1a5c28629bd305c9b37fc42,WIKI-LEGACY-CONTEXT-0715,history_filing,superseded,- [ ] `job_queue.db` 可存储任务并恢复,原文完整阅读；现行规范与历史上下文分开,AGENTS BOUNDARY-0；本文件closure；root archive同期删除dead modules,旧事件总线/队列/反馈/投资评估设计明确8/9cancelled/superseded；未实现不是当前应补投资功能。共同source治理义务须迁FCAP，不随方案取消自动达成。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,task_plan_v2.md:1-313
C:\Users\郑曾波\Projects\company-wiki\task_plan_v2.md,task_plan_v2.md,86,86,- [ ] 评估覆盖率从 1.2% 提升到 >50%,acf03f6ed32804021235c60754d5e572e59e9390e1a5c28629bd305c9b37fc42,WIKI-LEGACY-CONTEXT-0716,history_filing,superseded,- [ ] 评估覆盖率从 1.2% 提升到 >50%,原文完整阅读；现行规范与历史上下文分开,AGENTS BOUNDARY-0；本文件closure；root archive同期删除dead modules,旧事件总线/队列/反馈/投资评估设计明确8/9cancelled/superseded；未实现不是当前应补投资功能。共同source治理义务须迁FCAP，不随方案取消自动达成。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,task_plan_v2.md:1-313
C:\Users\郑曾波\Projects\company-wiki\task_plan_v2.md,task_plan_v2.md,87,87,- [ ] 日志无 spam,acf03f6ed32804021235c60754d5e572e59e9390e1a5c28629bd305c9b37fc42,WIKI-LEGACY-CONTEXT-0717,history_filing,superseded,- [ ] 日志无 spam,原文完整阅读；现行规范与历史上下文分开,AGENTS BOUNDARY-0；本文件closure；root archive同期删除dead modules,旧事件总线/队列/反馈/投资评估设计明确8/9cancelled/superseded；未实现不是当前应补投资功能。共同source治理义务须迁FCAP，不随方案取消自动达成。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,task_plan_v2.md:1-313
C:\Users\郑曾波\Projects\company-wiki\task_plan_v2.md,task_plan_v2.md,93,93,**目标**：关掉噪音，建立事件驱动架构。,acf03f6ed32804021235c60754d5e572e59e9390e1a5c28629bd305c9b37fc42,WIKI-LEGACY-CONTEXT-0718,history_filing,superseded,**目标**：关掉噪音，建立事件驱动架构。,原文完整阅读；现行规范与历史上下文分开,AGENTS BOUNDARY-0；本文件closure；root archive同期删除dead modules,旧事件总线/队列/反馈/投资评估设计明确8/9cancelled/superseded；未实现不是当前应补投资功能。共同source治理义务须迁FCAP，不随方案取消自动达成。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,task_plan_v2.md:1-313
C:\Users\郑曾波\Projects\company-wiki\task_plan_v2.md,task_plan_v2.md,95,95,| 任务 | 文件 | 改动 | 验收标准 |,acf03f6ed32804021235c60754d5e572e59e9390e1a5c28629bd305c9b37fc42,WIKI-LEGACY-CONTEXT-0719,history_filing,superseded,| 任务 | 文件 | 改动 | 验收标准 |,原文完整阅读；现行规范与历史上下文分开,AGENTS BOUNDARY-0；本文件closure；root archive同期删除dead modules,旧事件总线/队列/反馈/投资评估设计明确8/9cancelled/superseded；未实现不是当前应补投资功能。共同source治理义务须迁FCAP，不随方案取消自动达成。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,task_plan_v2.md:1-313
C:\Users\郑曾波\Projects\company-wiki\task_plan_v2.md,task_plan_v2.md,97,97,| 2.1 重写矛盾检测 | `scripts/contradiction_detector.py` | 语义级检测：LLM 判断同一实体+90 天窗口+关键字段；废弃 O(n²) 数值匹配 | actionable 矛盾 >10% |,acf03f6ed32804021235c60754d5e572e59e9390e1a5c28629bd305c9b37fc42,WIKI-LEGACY-CONTEXT-0720,history_filing,superseded,| 2.1 重写矛盾检测 | `scripts/contradiction_detector.py` | 语义级检测：LLM 判断同一实体+90 天窗口+关键字段；废弃 O(n²) 数值匹配 | actionable 矛盾 >10% |,原文完整阅读；现行规范与历史上下文分开,AGENTS BOUNDARY-0；本文件closure；root archive同期删除dead modules,旧事件总线/队列/反馈/投资评估设计明确8/9cancelled/superseded；未实现不是当前应补投资功能。共同source治理义务须迁FCAP，不随方案取消自动达成。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,task_plan_v2.md:1-313
C:\Users\郑曾波\Projects\company-wiki\task_plan_v2.md,task_plan_v2.md,98,98,| 2.2 重写实体发现 | `scripts/auto_discover.py` | LLM 从新闻批量提取实体（1 次调用/周）；废弃正则 | 有效率 >50% |,acf03f6ed32804021235c60754d5e572e59e9390e1a5c28629bd305c9b37fc42,WIKI-LEGACY-CONTEXT-0721,history_filing,superseded,| 2.2 重写实体发现 | `scripts/auto_discover.py` | LLM 从新闻批量提取实体（1 次调用/周）；废弃正则 | 有效率 >50% |,原文完整阅读；现行规范与历史上下文分开,AGENTS BOUNDARY-0；本文件closure；root archive同期删除dead modules,旧事件总线/队列/反馈/投资评估设计明确8/9cancelled/superseded；未实现不是当前应补投资功能。共同source治理义务须迁FCAP，不随方案取消自动达成。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,task_plan_v2.md:1-313
C:\Users\郑曾波\Projects\company-wiki\task_plan_v2.md,task_plan_v2.md,99,99,| 2.3 修复交叉验证 | `scripts/cross_verify.py` | LLM 生成事件语义摘要，embedding 聚类；废弃标题字符串匹配 | 多源确认率 >30% |,acf03f6ed32804021235c60754d5e572e59e9390e1a5c28629bd305c9b37fc42,WIKI-LEGACY-CONTEXT-0722,history_filing,superseded,| 2.3 修复交叉验证 | `scripts/cross_verify.py` | LLM 生成事件语义摘要，embedding 聚类；废弃标题字符串匹配 | 多源确认率 >30% |,原文完整阅读；现行规范与历史上下文分开,AGENTS BOUNDARY-0；本文件closure；root archive同期删除dead modules,旧事件总线/队列/反馈/投资评估设计明确8/9cancelled/superseded；未实现不是当前应补投资功能。共同source治理义务须迁FCAP，不随方案取消自动达成。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,task_plan_v2.md:1-313
C:\Users\郑曾波\Projects\company-wiki\task_plan_v2.md,task_plan_v2.md,100,100,| 2.4 新闻采集配额 | `scripts/collect_news.py` | 每公司每周最低 1 条；30 天无采集自动拓宽关键词 | 采集覆盖 >50% |,acf03f6ed32804021235c60754d5e572e59e9390e1a5c28629bd305c9b37fc42,WIKI-LEGACY-CONTEXT-0723,history_filing,superseded,| 2.4 新闻采集配额 | `scripts/collect_news.py` | 每公司每周最低 1 条；30 天无采集自动拓宽关键词 | 采集覆盖 >50% |,原文完整阅读；现行规范与历史上下文分开,AGENTS BOUNDARY-0；本文件closure；root archive同期删除dead modules,旧事件总线/队列/反馈/投资评估设计明确8/9cancelled/superseded；未实现不是当前应补投资功能。共同source治理义务须迁FCAP，不随方案取消自动达成。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,task_plan_v2.md:1-313
C:\Users\郑曾波\Projects\company-wiki\task_plan_v2.md,task_plan_v2.md,101,101,| 2.5 Event-Driven 改造 | `scripts/scheduler.py` | 从顺序执行改为事件驱动：步骤注册为事件处理器 | 采集 0 条时不触发 ingest |,acf03f6ed32804021235c60754d5e572e59e9390e1a5c28629bd305c9b37fc42,WIKI-LEGACY-CONTEXT-0724,history_filing,superseded,| 2.5 Event-Driven 改造 | `scripts/scheduler.py` | 从顺序执行改为事件驱动：步骤注册为事件处理器 | 采集 0 条时不触发 ingest |,原文完整阅读；现行规范与历史上下文分开,AGENTS BOUNDARY-0；本文件closure；root archive同期删除dead modules,旧事件总线/队列/反馈/投资评估设计明确8/9cancelled/superseded；未实现不是当前应补投资功能。共同source治理义务须迁FCAP，不随方案取消自动达成。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,task_plan_v2.md:1-313
C:\Users\郑曾波\Projects\company-wiki\task_plan_v2.md,task_plan_v2.md,102,102,| 2.6 `ingest_v2` 双向更新 | `scripts/ingest_v2.py` | 使用 `graph.find_related_entities()` 更新相关行业/主题 wiki | 新闻同时更新公司和行业 wiki |,acf03f6ed32804021235c60754d5e572e59e9390e1a5c28629bd305c9b37fc42,WIKI-LEGACY-CONTEXT-0725,history_filing,superseded,| 2.6 `ingest_v2` 双向更新 | `scripts/ingest_v2.py` | 使用 `graph.find_related_entities()` 更新相关行业/主题 wiki | 新闻同时更新公司和行业 wiki |,原文完整阅读；现行规范与历史上下文分开,AGENTS BOUNDARY-0；本文件closure；root archive同期删除dead modules,旧事件总线/队列/反馈/投资评估设计明确8/9cancelled/superseded；未实现不是当前应补投资功能。共同source治理义务须迁FCAP，不随方案取消自动达成。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,task_plan_v2.md:1-313
C:\Users\郑曾波\Projects\company-wiki\task_plan_v2.md,task_plan_v2.md,103,103,| 2.7 新增 `repair_planner.py` | `scripts/repair_planner.py` | 读取 lint/dashboard 输出，生成优先级修复任务 → Job Queue | 质量报告自动转化为任务 |,acf03f6ed32804021235c60754d5e572e59e9390e1a5c28629bd305c9b37fc42,WIKI-LEGACY-CONTEXT-0726,history_filing,superseded,| 2.7 新增 `repair_planner.py` | `scripts/repair_planner.py` | 读取 lint/dashboard 输出，生成优先级修复任务 → Job Queue | 质量报告自动转化为任务 |,原文完整阅读；现行规范与历史上下文分开,AGENTS BOUNDARY-0；本文件closure；root archive同期删除dead modules,旧事件总线/队列/反馈/投资评估设计明确8/9cancelled/superseded；未实现不是当前应补投资功能。共同source治理义务须迁FCAP，不随方案取消自动达成。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,task_plan_v2.md:1-313
C:\Users\郑曾波\Projects\company-wiki\task_plan_v2.md,task_plan_v2.md,105,105,**Event-Driven 注册示例**：,acf03f6ed32804021235c60754d5e572e59e9390e1a5c28629bd305c9b37fc42,WIKI-LEGACY-CONTEXT-0727,history_filing,superseded,**Event-Driven 注册示例**：,原文完整阅读；现行规范与历史上下文分开,AGENTS BOUNDARY-0；本文件closure；root archive同期删除dead modules,旧事件总线/队列/反馈/投资评估设计明确8/9cancelled/superseded；未实现不是当前应补投资功能。共同source治理义务须迁FCAP，不随方案取消自动达成。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,task_plan_v2.md:1-313
C:\Users\郑曾波\Projects\company-wiki\task_plan_v2.md,task_plan_v2.md,106,130,"```python
# scripts/scheduler.py

EVENT_REGISTRY = {
    ""ingest_completed"": [
        ConditionalHandler(""regenerate_assessment"", 
                          condition=lambda e: e[""entries_added""] > 0,
                          target=lambda e: e[""entity""]),
        ConditionalHandler(""run_cross_verify"",
                          condition=lambda e: e[""entries_added""] > 5),
    ],
    ""assessment_stale_detected"": [
        Handler(""regenerate_assessment"", priority=8),
    ],
    ""high_confidence_contradiction"": [
        Handler(""create_review_ticket"", priority=10),
    ],
    ""company_coverage_zero"": [
        Handler(""broaden_search_queries"", priority=5),
    ],
    ""data_gap_found"": [
        Handler(""collect_news"", priority=3),
    ],
}
```",acf03f6ed32804021235c60754d5e572e59e9390e1a5c28629bd305c9b37fc42,WIKI-LEGACY-CONTEXT-0728,history_filing,superseded,"```python
# scripts/scheduler.py

EVENT_REGISTRY = {
    ""ingest_completed"": [
        ConditionalHandler(""regenerate_assessment"", 
                          condition=lambda e: e[""entries_added""] > 0,
                          target=lambda e: e[""entity""]),
        ConditionalHandler(""run_cross_verify"",
                          condition=lambda e: e[""entries_added""] > 5),
    ],
    ""assessment_stale_detected"": [
        Handler(""regenerate_assessment"", priority=8),
    ],
    ""high_confidence_contradiction"": [
        Handler(""create_review_ticket"", priority=10),
    ],
    ""company_coverage_zero"": [
        Handler(""broaden_search_queries"", priority=5),
    ],
    ""data_gap_found"": [
        Handler(""collect_news"", priority=3),
    ],
}
```",原文完整阅读；现行规范与历史上下文分开,AGENTS BOUNDARY-0；本文件closure；root archive同期删除dead modules,旧事件总线/队列/反馈/投资评估设计明确8/9cancelled/superseded；未实现不是当前应补投资功能。共同source治理义务须迁FCAP，不随方案取消自动达成。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,task_plan_v2.md:1-313
C:\Users\郑曾波\Projects\company-wiki\task_plan_v2.md,task_plan_v2.md,132,132,**Phase 2 成功标准**：,acf03f6ed32804021235c60754d5e572e59e9390e1a5c28629bd305c9b37fc42,WIKI-LEGACY-CONTEXT-0729,history_filing,superseded,**Phase 2 成功标准**：,原文完整阅读；现行规范与历史上下文分开,AGENTS BOUNDARY-0；本文件closure；root archive同期删除dead modules,旧事件总线/队列/反馈/投资评估设计明确8/9cancelled/superseded；未实现不是当前应补投资功能。共同source治理义务须迁FCAP，不随方案取消自动达成。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,task_plan_v2.md:1-313
C:\Users\郑曾波\Projects\company-wiki\task_plan_v2.md,task_plan_v2.md,133,133,- [ ] 矛盾检测 actionable >10%,acf03f6ed32804021235c60754d5e572e59e9390e1a5c28629bd305c9b37fc42,WIKI-LEGACY-CONTEXT-0730,history_filing,superseded,- [ ] 矛盾检测 actionable >10%,原文完整阅读；现行规范与历史上下文分开,AGENTS BOUNDARY-0；本文件closure；root archive同期删除dead modules,旧事件总线/队列/反馈/投资评估设计明确8/9cancelled/superseded；未实现不是当前应补投资功能。共同source治理义务须迁FCAP，不随方案取消自动达成。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,task_plan_v2.md:1-313
C:\Users\郑曾波\Projects\company-wiki\task_plan_v2.md,task_plan_v2.md,134,134,- [ ] 实体发现有效率 >50%,acf03f6ed32804021235c60754d5e572e59e9390e1a5c28629bd305c9b37fc42,WIKI-LEGACY-CONTEXT-0731,history_filing,superseded,- [ ] 实体发现有效率 >50%,原文完整阅读；现行规范与历史上下文分开,AGENTS BOUNDARY-0；本文件closure；root archive同期删除dead modules,旧事件总线/队列/反馈/投资评估设计明确8/9cancelled/superseded；未实现不是当前应补投资功能。共同source治理义务须迁FCAP，不随方案取消自动达成。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,task_plan_v2.md:1-313
C:\Users\郑曾波\Projects\company-wiki\task_plan_v2.md,task_plan_v2.md,135,135,- [ ] 采集覆盖 >50%,acf03f6ed32804021235c60754d5e572e59e9390e1a5c28629bd305c9b37fc42,WIKI-LEGACY-CONTEXT-0732,history_filing,superseded,- [ ] 采集覆盖 >50%,原文完整阅读；现行规范与历史上下文分开,AGENTS BOUNDARY-0；本文件closure；root archive同期删除dead modules,旧事件总线/队列/反馈/投资评估设计明确8/9cancelled/superseded；未实现不是当前应补投资功能。共同source治理义务须迁FCAP，不随方案取消自动达成。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,task_plan_v2.md:1-313
C:\Users\郑曾波\Projects\company-wiki\task_plan_v2.md,task_plan_v2.md,136,136,- [ ] scheduler 根据事件触发步骤，而非固定顺序,acf03f6ed32804021235c60754d5e572e59e9390e1a5c28629bd305c9b37fc42,WIKI-LEGACY-CONTEXT-0733,history_filing,superseded,- [ ] scheduler 根据事件触发步骤，而非固定顺序,原文完整阅读；现行规范与历史上下文分开,AGENTS BOUNDARY-0；本文件closure；root archive同期删除dead modules,旧事件总线/队列/反馈/投资评估设计明确8/9cancelled/superseded；未实现不是当前应补投资功能。共同source治理义务须迁FCAP，不随方案取消自动达成。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,task_plan_v2.md:1-313
C:\Users\郑曾波\Projects\company-wiki\task_plan_v2.md,task_plan_v2.md,142,142,**目标**：让 wiki 页面保持在人类可读范围内。,acf03f6ed32804021235c60754d5e572e59e9390e1a5c28629bd305c9b37fc42,WIKI-LEGACY-CONTEXT-0734,history_filing,superseded,**目标**：让 wiki 页面保持在人类可读范围内。,原文完整阅读；现行规范与历史上下文分开,AGENTS BOUNDARY-0；本文件closure；root archive同期删除dead modules,旧事件总线/队列/反馈/投资评估设计明确8/9cancelled/superseded；未实现不是当前应补投资功能。共同source治理义务须迁FCAP，不随方案取消自动达成。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,task_plan_v2.md:1-313
C:\Users\郑曾波\Projects\company-wiki\task_plan_v2.md,task_plan_v2.md,144,144,| 任务 | 文件 | 改动 | 验收标准 |,acf03f6ed32804021235c60754d5e572e59e9390e1a5c28629bd305c9b37fc42,WIKI-LEGACY-CONTEXT-0735,history_filing,superseded,| 任务 | 文件 | 改动 | 验收标准 |,原文完整阅读；现行规范与历史上下文分开,AGENTS BOUNDARY-0；本文件closure；root archive同期删除dead modules,旧事件总线/队列/反馈/投资评估设计明确8/9cancelled/superseded；未实现不是当前应补投资功能。共同source治理义务须迁FCAP，不随方案取消自动达成。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,task_plan_v2.md:1-313
C:\Users\郑曾波\Projects\company-wiki\task_plan_v2.md,task_plan_v2.md,146,146,| 3.1 新增 `consolidate.py` | `scripts/consolidate.py` | wiki >500 行时触发压缩：提取关键判断+核心矛盾+投资论点；旧条目移至 `archive/` | wiki 平均 <500 行 |,acf03f6ed32804021235c60754d5e572e59e9390e1a5c28629bd305c9b37fc42,WIKI-LEGACY-CONTEXT-0736,history_filing,superseded,| 3.1 新增 `consolidate.py` | `scripts/consolidate.py` | wiki >500 行时触发压缩：提取关键判断+核心矛盾+投资论点；旧条目移至 `archive/` | wiki 平均 <500 行 |,原文完整阅读；现行规范与历史上下文分开,AGENTS BOUNDARY-0；本文件closure；root archive同期删除dead modules,旧事件总线/队列/反馈/投资评估设计明确8/9cancelled/superseded；未实现不是当前应补投资功能。共同source治理义务须迁FCAP，不随方案取消自动达成。,统一活动入口边界，保留历史但标明superseded；不得把历史数量当当前真值,task_plan_v2.md:1-313
