item_id,case_id,source_file,source_line,conclusion,reason,current_evidence,source_text
A13-087:L0269,A13-087,audit_review/2026-08-13_zijin_data_lake_remediation_plan/task_plan.md,269,contradicted,Phase8–11真实E2E/自然审核/迁移/终验不能由8/31一下午test-only卡全部accepted来满足；后继ZR1104同样排除自然累积，未补强CA门。,assurance/unified_completion/receipts/CA-206/00_wu_card.md; assurance/unified_completion/receipts/ZR-1104/00_wu_card.md,5. 生成机器需求—任务—场景—证据 closure ledger，并将旧计划状态只读投影为 keep/reopen/already-satisfied/deprioritize/cancel/superseded。
A13-087:L0271,A13-087,audit_review/2026-08-13_zijin_data_lake_remediation_plan/task_plan.md,271,contradicted,Phase8–11真实E2E/自然审核/迁移/终验不能由8/31一下午test-only卡全部accepted来满足；后继ZR1104同样排除自然累积，未补强CA门。,assurance/unified_completion/receipts/CA-206/00_wu_card.md; assurance/unified_completion/receipts/ZR-1104/00_wu_card.md,**最终退出门：** G1～G6 每项 machine pass；所有 mandatory scenario fresh；legacy production caller/hit=0；closure validator exit 0；两个独立 reviewer 无 blocking finding；只有此时 Phase 11 和整体计划才可标 `accepted/complete`。
A13-088:L0275,A13-088,audit_review/2026-08-13_zijin_data_lake_remediation_plan/task_plan.md,275,superseded,旧独立ZR001入口已被统一CA计划覆盖；交付导航与错误记录是版本历史，不应删改为看似一直一致。,CA authoritative_execution_plan.md:7-19,| 文档 | 作用 |
A13-088:L0277,A13-088,audit_review/2026-08-13_zijin_data_lake_remediation_plan/task_plan.md,277,superseded,旧独立ZR001入口已被统一CA计划覆盖；交付导航与错误记录是版本历史，不应删改为看似一直一致。,CA authoritative_execution_plan.md:7-19,| [architecture_target.md](architecture_target.md) | 目标边界、数据模型、跨仓协议与全局不变量 |
A13-088:L0278,A13-088,audit_review/2026-08-13_zijin_data_lake_remediation_plan/task_plan.md,278,superseded,旧独立ZR001入口已被统一CA计划覆盖；交付导航与错误记录是版本历史，不应删改为看似一直一致。,CA authoritative_execution_plan.md:7-19,| [implementation_runbook.md](implementation_runbook.md) | 弱模型逐工作单元执行法、side-effect/receipt/审查纪律 |
A13-088:L0279,A13-088,audit_review/2026-08-13_zijin_data_lake_remediation_plan/task_plan.md,279,superseded,旧独立ZR001入口已被统一CA计划覆盖；交付导航与错误记录是版本历史，不应删改为看似一直一致。,CA authoritative_execution_plan.md:7-19,| [work_unit_registry.md](work_unit_registry.md) | ZR-001～ZR-1105 原子任务、owner、依赖和退出证据 |
A13-088:L0280,A13-088,audit_review/2026-08-13_zijin_data_lake_remediation_plan/task_plan.md,280,superseded,旧独立ZR001入口已被统一CA计划覆盖；交付导航与错误记录是版本历史，不应删改为看似一直一致。,CA authoritative_execution_plan.md:7-19,| [scenario_matrix.md](scenario_matrix.md) | 继承旧 95 场景及新增真实场景、oracle 和调用预算 |
A13-088:L0281,A13-088,audit_review/2026-08-13_zijin_data_lake_remediation_plan/task_plan.md,281,superseded,旧独立ZR001入口已被统一CA计划覆盖；交付导航与错误记录是版本历史，不应删改为看似一直一致。,CA authoritative_execution_plan.md:7-19,| [traceability_matrix.md](traceability_matrix.md) | 六目标、紫金实测缺陷、工作单元、测试和证据映射 |
A13-088:L0282,A13-088,audit_review/2026-08-13_zijin_data_lake_remediation_plan/task_plan.md,282,superseded,旧独立ZR001入口已被统一CA计划覆盖；交付导航与错误记录是版本历史，不应删改为看似一直一致。,CA authoritative_execution_plan.md:7-19,| [dynamic_assurance_plan.md](dynamic_assurance_plan.md) | PR/Daily/Weekly/Monthly 调度、SLI、freshness 和自检 |
A13-088:L0283,A13-088,audit_review/2026-08-13_zijin_data_lake_remediation_plan/task_plan.md,283,superseded,旧独立ZR001入口已被统一CA计划覆盖；交付导航与错误记录是版本历史，不应删改为看似一直一致。,CA authoritative_execution_plan.md:7-19,| [migration_rollout_plan.md](migration_rollout_plan.md) | shadow、canary、cohort、切换、回滚和 legacy 删除顺序 |
A13-088:L0284,A13-088,audit_review/2026-08-13_zijin_data_lake_remediation_plan/task_plan.md,284,superseded,旧独立ZR001入口已被统一CA计划覆盖；交付导航与错误记录是版本历史，不应删改为看似一直一致。,CA authoritative_execution_plan.md:7-19,| [legacy_plan_disposition.md](legacy_plan_disposition.md) | 不改旧文件前提下的状态更新和降级/取消建议 |
A13-088:L0285,A13-088,audit_review/2026-08-13_zijin_data_lake_remediation_plan/task_plan.md,285,superseded,旧独立ZR001入口已被统一CA计划覆盖；交付导航与错误记录是版本历史，不应删改为看似一直一致。,CA authoritative_execution_plan.md:7-19,| [plan_self_audit.md](plan_self_audit.md) | 对抗式检查依赖、虚假完成、弱模型跑偏和保证边界 |
A13-088:L0286,A13-088,audit_review/2026-08-13_zijin_data_lake_remediation_plan/task_plan.md,286,superseded,旧独立ZR001入口已被统一CA计划覆盖；交付导航与错误记录是版本历史，不应删改为看似一直一致。,CA authoritative_execution_plan.md:7-19,| [findings.md](findings.md) / [progress.md](progress.md) | 计划依据、冲突风险和编制审计轨迹 |
A13-088:L0287,A13-088,audit_review/2026-08-13_zijin_data_lake_remediation_plan/task_plan.md,287,superseded,旧独立ZR001入口已被统一CA计划覆盖；交付导航与错误记录是版本历史，不应删改为看似一直一致。,CA authoritative_execution_plan.md:7-19,| [PLAN_MANIFEST.md](PLAN_MANIFEST.md) | 最终文件 hash、编制范围和并发交接清单 |
A13-088:L0289,A13-088,audit_review/2026-08-13_zijin_data_lake_remediation_plan/task_plan.md,289,superseded,旧独立ZR001入口已被统一CA计划覆盖；交付导航与错误记录是版本历史，不应删改为看似一直一致。,CA authoritative_execution_plan.md:7-19,实施者必须按 Phase 0 → 11 顺序推进；单个 phase 内只按 registry 已满足依赖领取任务。任何人不得仅凭本文件摘要跳过对应 runbook、场景矩阵和原子任务卡。
A13-088:L0293,A13-088,audit_review/2026-08-13_zijin_data_lake_remediation_plan/task_plan.md,293,superseded,旧独立ZR001入口已被统一CA计划覆盖；交付导航与错误记录是版本历史，不应删改为看似一直一致。,CA authoritative_execution_plan.md:7-19,| 编号 | 错误/风险 | 次数 | 处置 |
A13-088:L0295,A13-088,audit_review/2026-08-13_zijin_data_lake_remediation_plan/task_plan.md,295,superseded,旧独立ZR001入口已被统一CA计划覆盖；交付导航与错误记录是版本历史，不应删改为看似一直一致。,CA authoritative_execution_plan.md:7-19,| P-E001 | 用户明确提示其他程序也在调用 planning-with-files，存在同名计划并发覆盖风险 | 1 | 创建全新专属目录；启用写前 hash、mtime、小补丁和冲突即停协议 |
A13-088:L0296,A13-088,audit_review/2026-08-13_zijin_data_lake_remediation_plan/task_plan.md,296,superseded,旧独立ZR001入口已被统一CA计划覆盖；交付导航与错误记录是版本历史，不应删改为看似一直一致。,CA authoritative_execution_plan.md:7-19,| P-E002 | company-wiki CodeGraph 可用但落后当前 HEAD，不能只凭 healthy 状态作为结构证据 | 1 | ZR-001 强制记录 indexed commit/freshness；实施前经授权重建或标 blocked |
A13-088:L0297,A13-088,audit_review/2026-08-13_zijin_data_lake_remediation_plan/task_plan.md,297,superseded,旧独立ZR001入口已被统一CA计划覆盖；交付导航与错误记录是版本历史，不应删改为看似一直一致。,CA authoritative_execution_plan.md:7-19,| P-E003 | 计划编制期间 revenue HEAD 从 `5f76fcf...` 漂移到 `ac6ac357...`，另有程序新增代码/证据 | 1 | 不覆盖、不纳入本任务；未来实施必须重新冻结 triplet 并重放，旧行号仅作线索 |
A13-088:L0298,A13-088,audit_review/2026-08-13_zijin_data_lake_remediation_plan/task_plan.md,298,superseded,旧独立ZR001入口已被统一CA计划覆盖；交付导航与错误记录是版本历史，不应删改为看似一直一致。,CA authoritative_execution_plan.md:7-19,| P-E004 | 初版任务依赖包含矿业 ADR 顺序不足、ZR-709 自环表达和 soak 口径不一致 | 1 | 对抗式自审已修正；Phase 0 仍需用机器 DAG/registry validator 防复发 |
A13-089:L0005,A13-089,audit_review/2026-08-13_zijin_data_lake_remediation_plan/traceability_matrix.md,5,insufficient_evidence,每个目标/缺陷/单元/测试/证据映射保留，映射完整不等行为通过；71/95/117/197均不能替代消费者真实结果。所有原行进入occurrence账本，不按标签继承。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted); reviews/aug13_independent/checks.json (本次独立 hash/size、197 evidence 字段、纯函数反例),| Goal | 用户期望 | 当前计划基线 | 工作单元 | Mandatory 场景 | 关闭证据 |
A13-089:L0007,A13-089,audit_review/2026-08-13_zijin_data_lake_remediation_plan/traceability_matrix.md,7,insufficient_evidence,每个目标/缺陷/单元/测试/证据映射保留，映射完整不等行为通过；71/95/117/197均不能替代消费者真实结果。所有原行进入occurrence账本，不按标签继承。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted); reviews/aug13_independent/checks.json (本次独立 hash/size、197 evidence 字段、纯函数反例),"| G1 | 重构完全成功，不是半成品 | 旧计划多项accepted，但紫金真实旅程暴露断点 | ZR-001~409, ZR-1001~1009, ZR-1101~1105 | 旧95全量 + READ + ZJ-01/08/10 | current-triplet closure；shadow/active/rollback；legacy caller/hit=0；自然观察期 |"
A13-089:L0008,A13-089,audit_review/2026-08-13_zijin_data_lake_remediation_plan/traceability_matrix.md,8,insufficient_evidence,每个目标/缺陷/单元/测试/证据映射保留，映射完整不等行为通过；71/95/117/197均不能替代消费者真实结果。所有原行进入occurrence账本，不按标签继承。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted); reviews/aug13_independent/checks.json (本次独立 hash/size、197 evidence 字段、纯函数反例),| G2 | Dropbox 功能层面真正加入 filing/research | root物理配置存在，filing handle默认companies；研报无语义处理 | ZR-401~510 | EX/DBX + BR-01~26 + ZJ-01/03 | Dropbox-only filing与broker两条旅程分别成功；external writes=0；配置开关可拒绝/恢复 |
A13-089:L0009,A13-089,audit_review/2026-08-13_zijin_data_lake_remediation_plan/traceability_matrix.md,9,insufficient_evidence,每个目标/缺陷/单元/测试/证据映射保留，映射完整不等行为通过；71/95/117/197均不能替代消费者真实结果。所有原行进入occurrence账本，不按标签继承。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted); reviews/aug13_independent/checks.json (本次独立 hash/size、197 evidence 字段、纯函数反例),| G3 | 功能和原始目标全部实现 | 文件复用、处理复用、最新补齐、矿山/网络研究仍不闭环 | ZR-301~713 | LT/DL/AR/UJ + BR/MINE/REV/ZJ | 分阶段receipt；只补真实缺口；有效artifact零重算；矿山能答则模型、不能答则gap；web来源可沉淀 |
A13-089:L0010,A13-089,audit_review/2026-08-13_zijin_data_lake_remediation_plan/traceability_matrix.md,10,insufficient_evidence,每个目标/缺陷/单元/测试/证据映射保留，映射完整不等行为通过；71/95/117/197均不能替代消费者真实结果。所有原行进入occurrence账本，不按标签继承。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted); reviews/aug13_independent/checks.json (本次独立 hash/size、197 evidence 字段、纯函数反例),"| G4 | 完善动态审核持续检查主要功能 | runner/CI资产存在，但实际schedule与业务旅程未证明 | ZR-901~907, ZR-1104 | AUD/AUD2 | PR+实际Daily/Weekly/Monthly；freshness与release硬门；自测能让发布红 |"
A13-089:L0011,A13-089,audit_review/2026-08-13_zijin_data_lake_remediation_plan/traceability_matrix.md,11,insufficient_evidence,每个目标/缺陷/单元/测试/证据映射保留，映射完整不等行为通过；71/95/117/197均不能替代消费者真实结果。所有原行进入occurrence账本，不按标签继承。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted); reviews/aug13_independent/checks.json (本次独立 hash/size、197 evidence 字段、纯函数反例),"| G5 | E2E覆盖更多真实场景 | 旧fixture/canary不等于紫金真实用户旅程 | ZR-003, ZR-801~806 | 全矩阵，尤其ZJ-01~10 | 三真实进程、七PDF、三roots、live writer、provider、第二次调用；权威side-effect账本 |"
A13-089:L0012,A13-089,audit_review/2026-08-13_zijin_data_lake_remediation_plan/traceability_matrix.md,12,insufficient_evidence,每个目标/缺陷/单元/测试/证据映射保留，映射完整不等行为通过；71/95/117/197均不能替代消费者真实结果。所有原行进入occurrence账本，不按标签继承。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted); reviews/aug13_independent/checks.json (本次独立 hash/size、197 evidence 字段、纯函数反例),"| G6 | 全面提升代码质量、消除硬编码/紧耦合 | root kind、默认companies、legacy设施/重复契约仍存在 | ZR-104/203/401~409/701~703/906/907/1009/1102 | READ-12, MINE-24, REV-01~04/21, AUD2-07 | CodeGraph caller/impact；AST禁止门；complexity/type/coverage ratchet；docs/schema drift=0 |"
A13-089:L0016,A13-089,audit_review/2026-08-13_zijin_data_lake_remediation_plan/traceability_matrix.md,16,insufficient_evidence,每个目标/缺陷/单元/测试/证据映射保留，映射完整不等行为通过；71/95/117/197均不能替代消费者真实结果。所有原行进入occurrence账本，不按标签继承。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted); reviews/aug13_independent/checks.json (本次独立 hash/size、197 evidence 字段、纯函数反例),| Requirement | 设计责任 | 工作单元 | 正例 | 负例/故障 | 完成定义 |
A13-089:L0018,A13-089,audit_review/2026-08-13_zijin_data_lake_remediation_plan/traceability_matrix.md,18,insufficient_evidence,每个目标/缺陷/单元/测试/证据映射保留，映射完整不等行为通过；71/95/117/197均不能替代消费者真实结果。所有原行进入occurrence账本，不按标签继承。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted); reviews/aug13_independent/checks.json (本次独立 hash/size、197 evidence 字段、纯函数反例),"| companies/dayu/Dropbox 都可复用 | wiki RootPolicy+resolver；filing透明转发 | ZR-401~405,ZR-409 | EX-01/02/03, ROOT等旧场景, ZJ-01 | policy false、unknown root、path traversal、global canonical失效 | 任一policy允许root同逻辑；Dropbox/dayu-only从revenue入口成功；无产品root特判 |"
A13-089:L0019,A13-089,audit_review/2026-08-13_zijin_data_lake_remediation_plan/traceability_matrix.md,19,insufficient_evidence,每个目标/缺陷/单元/测试/证据映射保留，映射完整不等行为通过；71/95/117/197均不能替代消费者真实结果。所有原行进入occurrence账本，不按标签继承。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted); reviews/aug13_independent/checks.json (本次独立 hash/size、197 evidence 字段、纯函数反例),"| 同内容跨root只处理一次 | wiki document identity/artifact sharing | ZR-403,ZR-306,ZR-510 | EX-04, AR-09, BR-20 | 随机扫描顺序、位置移动/失效 | 一个document/source/bundle；多个locations；artifact/producer不按路径复制 |"
A13-089:L0020,A13-089,audit_review/2026-08-13_zijin_data_lake_remediation_plan/traceability_matrix.md,20,insufficient_evidence,每个目标/缺陷/单元/测试/证据映射保留，映射完整不等行为通过；71/95/117/197均不能替代消费者真实结果。所有原行进入occurrence账本，不按标签继承。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted); reviews/aug13_independent/checks.json (本次独立 hash/size、197 evidence 字段、纯函数反例),"| 已有旧报告，补最新而不重下旧文件 | wiki freshness/gap；filing授权close-gap | ZR-406~408 | LT-02/03/08/09, ZJ-07 | provider unknown/future/同期间修订/授权过期/并发 | old reuse可见；仅newer period/revision下载；第二次fetch/write=0 |"
A13-089:L0021,A13-089,audit_review/2026-08-13_zijin_data_lake_remediation_plan/traceability_matrix.md,21,insufficient_evidence,每个目标/缺陷/单元/测试/证据映射保留，映射完整不等行为通过；71/95/117/197均不能替代消费者真实结果。所有原行进入occurrence账本，不按标签继承。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted); reviews/aug13_independent/checks.json (本次独立 hash/size、197 evidence 字段、纯函数反例),"| 未授权绝不下载 | filing authorization | ZR-407 | DL-01, ZJ-07无授权 | stale/invalid auth/gap变更 | discover/fetch权限按合同；未授权fetch=0且输出gap |"
A13-089:L0022,A13-089,audit_review/2026-08-13_zijin_data_lake_remediation_plan/traceability_matrix.md,22,insufficient_evidence,每个目标/缺陷/单元/测试/证据映射保留，映射完整不等行为通过；71/95/117/197均不能替代消费者真实结果。所有原行进入occurrence账本，不按标签继承。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted); reviews/aug13_independent/checks.json (本次独立 hash/size、197 evidence 字段、纯函数反例),"| filing成功但下游安全/处理失败仍报告复用 | staged envelope | ZR-307,ZR-706 | REV-10, ZJ-01/02 | safety not reviewed、processing partial | 顶层保留reused/download=0/blocker/next action，不吞上游证据 |"
A13-089:L0026,A13-089,audit_review/2026-08-13_zijin_data_lake_remediation_plan/traceability_matrix.md,26,insufficient_evidence,每个目标/缺陷/单元/测试/证据映射保留，映射完整不等行为通过；71/95/117/197均不能替代消费者真实结果。所有原行进入occurrence账本，不按标签继承。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted); reviews/aug13_independent/checks.json (本次独立 hash/size、197 evidence 字段、纯函数反例),| Requirement | 工作单元 | 场景 | 强证据 | 禁止伪绿 |
A13-089:L0028,A13-089,audit_review/2026-08-13_zijin_data_lake_remediation_plan/traceability_matrix.md,28,insufficient_evidence,每个目标/缺陷/单元/测试/证据映射保留，映射完整不等行为通过；71/95/117/197均不能替代消费者真实结果。所有原行进入occurrence账本，不按标签继承。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted); reviews/aug13_independent/checks.json (本次独立 hash/size、197 evidence 字段、纯函数反例),"| valid MD/summary/sections/chunks/tables/facts按role复用 | ZR-304~307,ZR-504~508 | AR-01/02/03/07/09, BR-19/22/23, REV-11/20 | artifact_read>0；producer/LLM/parser this request=0；hash/DAG匹配 | 返回handle或文件存在不能推断零调用 |"
A13-089:L0029,A13-089,audit_review/2026-08-13_zijin_data_lake_remediation_plan/traceability_matrix.md,29,insufficient_evidence,每个目标/缺陷/单元/测试/证据映射保留，映射完整不等行为通过；71/95/117/197均不能替代消费者真实结果。所有原行进入occurrence账本，不按标签继承。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted); reviews/aug13_independent/checks.json (本次独立 hash/size、197 evidence 字段、纯函数反例),"| source/producer版本变化只最小失效 | ZR-306 | AR-03/04/05/06, BR-19, MINE-22 | 受影响role集合与DAG独立oracle一致 | 禁止盲全量重算或继续用坏artifact |"
A13-089:L0030,A13-089,audit_review/2026-08-13_zijin_data_lake_remediation_plan/traceability_matrix.md,30,insufficient_evidence,每个目标/缺陷/单元/测试/证据映射保留，映射完整不等行为通过；71/95/117/197均不能替代消费者真实结果。所有原行进入occurrence账本，不按标签继承。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted); reviews/aug13_independent/checks.json (本次独立 hash/size、197 evidence 字段、纯函数反例),"| legacy artifact安全迁移 | ZR-304/305,ZR-1005 | AR-08, MIG-01~08, ZJ-02 | 唯一validator/view；100%分桶；真实bundle读取；幂等/rollback | 仅写无人读取shadow表不算成功；不能伪造lineage |"
A13-089:L0031,A13-089,audit_review/2026-08-13_zijin_data_lake_remediation_plan/traceability_matrix.md,31,insufficient_evidence,每个目标/缺陷/单元/测试/证据映射保留，映射完整不等行为通过；71/95/117/197均不能替代消费者真实结果。所有原行进入occurrence账本，不按标签继承。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted); reviews/aug13_independent/checks.json (本次独立 hash/size、197 evidence 字段、纯函数反例),"| consumer可请求优先处理 | ZR-507/508,ZR-706 | BR-22~24 | demand receipt、dedupe、预算、TTL、公平性、privacy | revenue不得直接改worker全局priority；private无授权不外发 |"
A13-089:L0035,A13-089,audit_review/2026-08-13_zijin_data_lake_remediation_plan/traceability_matrix.md,35,insufficient_evidence,每个目标/缺陷/单元/测试/证据映射保留，映射完整不等行为通过；71/95/117/197均不能替代消费者真实结果。所有原行进入occurrence账本，不按标签继承。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted); reviews/aug13_independent/checks.json (本次独立 hash/size、197 evidence 字段、纯函数反例),| Requirement | 工作单元 | 场景 | 完成定义 |
A13-089:L0037,A13-089,audit_review/2026-08-13_zijin_data_lake_remediation_plan/traceability_matrix.md,37,insufficient_evidence,每个目标/缺陷/单元/测试/证据映射保留，映射完整不等行为通过；71/95/117/197均不能替代消费者真实结果。所有原行进入occurrence账本，不按标签继承。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted); reviews/aug13_independent/checks.json (本次独立 hash/size、197 evidence 字段、纯函数反例),"| 七份Dropbox研报有MD/表格/chunk/tag | ZR-501~510,ZR-1006 | BR-01~24,ZJ-03 | 7/7 metadata、source-bound artifacts；关键表/实体/单位黄金门；可按mine/country/metric/period检索 |"
A13-089:L0038,A13-089,audit_review/2026-08-13_zijin_data_lake_remediation_plan/traceability_matrix.md,38,insufficient_evidence,每个目标/缺陷/单元/测试/证据映射保留，映射完整不等行为通过；71/95/117/197均不能替代消费者真实结果。所有原行进入occurrence账本，不按标签继承。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted); reviews/aug13_independent/checks.json (本次独立 hash/size、197 evidence 字段、纯函数反例),"| 比较报告不跨实体错归 | ZR-503/506 | BR-06/07, ZJ-03 | 陕西煤业行永不归紫金；歧义进入review；misattribution=0 |"
A13-089:L0039,A13-089,audit_review/2026-08-13_zijin_data_lake_remediation_plan/traceability_matrix.md,39,insufficient_evidence,每个目标/缺陷/单元/测试/证据映射保留，映射完整不等行为通过；71/95/117/197均不能替代消费者真实结果。所有原行进入occurrence账本，不按标签继承。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted); reviews/aug13_independent/checks.json (本次独立 hash/size、197 evidence 字段、纯函数反例),"| 新闻/公告可下载、索引、处理、保存 | ZR-509 | BR-25/26,ZJ-04 | 有效网页capture→review→artifact→search；错误title/entity页拒绝；authorization/privacy按来源合同 |"
A13-089:L0040,A13-089,audit_review/2026-08-13_zijin_data_lake_remediation_plan/traceability_matrix.md,40,insufficient_evidence,每个目标/缺陷/单元/测试/证据映射保留，映射完整不等行为通过；71/95/117/197均不能替代消费者真实结果。所有原行进入occurrence账本，不按标签继承。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted); reviews/aug13_independent/checks.json (本次独立 hash/size、197 evidence 字段、纯函数反例),| 矿种、矿山/聚合体、国家、resource/reserve容易找到 | ZR-601~604 | MINE-01~12/23 | stable asset/alias；subject scope；country/region；resource/reserve/basis/conflict/locator完整 |
A13-089:L0041,A13-089,audit_review/2026-08-13_zijin_data_lake_remediation_plan/traceability_matrix.md,41,insufficient_evidence,每个目标/缺陷/单元/测试/证据映射保留，映射完整不等行为通过；71/95/117/197均不能替代消费者真实结果。所有原行进入occurrence账本，不按标签继承。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted); reviews/aug13_independent/checks.json (本次独立 hash/size、197 evidence 字段、纯函数反例),"| 逐矿年度贡献只有会计桥闭合才输出 | ZR-605~611,ZR-707/711 | MINE-13~22, REV-12/16/17/21/22 | mine×commodity×product；ownership/consolidation/internal elimination；与外部分部对账；否则gap/fallback |"
A13-089:L0042,A13-089,audit_review/2026-08-13_zijin_data_lake_remediation_plan/traceability_matrix.md,42,insufficient_evidence,每个目标/缺陷/单元/测试/证据映射保留，映射完整不等行为通过；71/95/117/197均不能替代消费者真实结果。所有原行进入occurrence账本，不按标签继承。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted); reviews/aug13_independent/checks.json (本次独立 hash/size、197 evidence 字段、纯函数反例),"| 不把2028事实伪延至2030 | ZR-602/605/701 | MINE-20, REV-17 | fact/claim horizon enforcement；外推为analyst assumption且无越界source claim |"
A13-089:L0046,A13-089,audit_review/2026-08-13_zijin_data_lake_remediation_plan/traceability_matrix.md,46,insufficient_evidence,每个目标/缺陷/单元/测试/证据映射保留，映射完整不等行为通过；71/95/117/197均不能替代消费者真实结果。所有原行进入occurrence账本，不按标签继承。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted); reviews/aug13_independent/checks.json (本次独立 hash/size、197 evidence 字段、纯函数反例),| Known issue | 工作单元 | 场景 | 关闭标准 |
A13-089:L0048,A13-089,audit_review/2026-08-13_zijin_data_lake_remediation_plan/traceability_matrix.md,48,insufficient_evidence,每个目标/缺陷/单元/测试/证据映射保留，映射完整不等行为通过；71/95/117/197均不能替代消费者真实结果。所有原行进入occurrence账本，不按标签继承。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted); reviews/aug13_independent/checks.json (本次独立 hash/size、197 evidence 字段、纯函数反例),| schema 3.7/3.6、capture 10/9漂移 | ZR-701/703/907 | REV-01/03 | machine truth唯一；docs/skill/sample自动校验；漂移CI红 |
A13-089:L0049,A13-089,audit_review/2026-08-13_zijin_data_lake_remediation_plan/traceability_matrix.md,49,insufficient_evidence,每个目标/缺陷/单元/测试/证据映射保留，映射完整不等行为通过；71/95/117/197均不能替代消费者真实结果。所有原行进入occurrence账本，不按标签继承。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted); reviews/aug13_independent/checks.json (本次独立 hash/size、197 evidence 字段、纯函数反例),| generator无效 | ZR-702 | REV-02/04 | generator→filler→lint→validate→draft一次通过；不伪造source/receipt |
A13-089:L0050,A13-089,audit_review/2026-08-13_zijin_data_lake_remediation_plan/traceability_matrix.md,50,insufficient_evidence,每个目标/缺陷/单元/测试/证据映射保留，映射完整不等行为通过；71/95/117/197均不能替代消费者真实结果。所有原行进入occurrence账本，不按标签继承。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted); reviews/aug13_independent/checks.json (本次独立 hash/size、197 evidence 字段、纯函数反例),| linter false-clean | ZR-701~703 | REV-03/04 | 随机字段mutation false-clean=0；稳定error code |
A13-089:L0051,A13-089,audit_review/2026-08-13_zijin_data_lake_remediation_plan/traceability_matrix.md,51,insufficient_evidence,每个目标/缺陷/单元/测试/证据映射保留，映射完整不等行为通过；71/95/117/197均不能替代消费者真实结果。所有原行进入occurrence账本，不按标签继承。,reviews/revenue/item_ledger.jsonl (逐 CA/ZR 当前独立复核，仅作交叉证据，不继承历史 accepted); reviews/aug13_independent/checks.json (本次独立 hash/size、197 evidence 字段、纯函数反例),| validate-only会发布 | ZR-704 | REV-05 | pure prepare；sign/register/network/subprocess/write调用=0；registry/filesystem不变 |
